"DateTime","Players","Average Players"
"2020-03-16 00:00:00",11095,
"2020-03-17 00:00:00",11210,
"2020-03-18 00:00:00",11160,
"2020-03-19 00:00:00",11466,
"2020-03-20 00:00:00",11358,
"2020-03-21 00:00:00",12725,
"2020-03-22 00:00:00",12740,
"2020-03-23 00:00:00",10570,
"2020-03-24 00:00:00",10527,
"2020-03-25 00:00:00",10707,
"2020-03-26 00:00:00",10581,
"2020-03-27 00:00:00",10851,
"2020-03-28 00:00:00",12241,
"2020-03-29 00:00:00",12858,
"2020-03-30 00:00:00",10988,
"2020-03-31 00:00:00",11031,
"2020-04-01 00:00:00",10672,
"2020-04-02 00:00:00",10756,
"2020-04-03 00:00:00",11515,
"2020-04-04 00:00:00",14106,
"2020-04-05 00:00:00",12605,
"2020-04-06 00:00:00",11144,
"2020-04-07 00:00:00",11239,
"2020-04-08 00:00:00",11697,
"2020-04-09 00:00:00",11713,
"2020-04-10 00:00:00",12798,
"2020-04-11 00:00:00",13586,
"2020-04-12 00:00:00",13507,
"2020-04-13 00:00:00",12725,
"2020-04-14 00:00:00",11936,
"2020-04-15 00:00:00",11718,
"2020-04-16 00:00:00",11765,
"2020-04-17 00:00:00",18656,
"2020-04-18 00:00:00",25183,
"2020-04-19 00:00:00",28274,
"2020-04-20 00:00:00",27895,
"2020-04-21 00:00:00",28012,
"2020-04-22 00:00:00",26519,
"2020-04-23 00:00:00",25446,
"2020-04-24 00:00:00",25449,
"2020-04-25 00:00:00",26248,
"2020-04-26 00:00:00",26005,
"2020-04-27 00:00:00",22149,
"2020-04-28 00:00:00",21996,
"2020-04-29 00:00:00",20927,
"2020-04-30 00:00:00",21635,
"2020-05-01 00:00:00",23590,
"2020-05-02 00:00:00",24348,
"2020-05-03 00:00:00",24967,
"2020-05-04 00:00:00",22712,
"2020-05-05 00:00:00",22252,
"2020-05-06 00:00:00",22295,
"2020-05-07 00:00:00",21588,
"2020-05-08 00:00:00",22237,
"2020-05-09 00:00:00",23694,
"2020-05-10 00:00:00",23032,
"2020-05-11 00:00:00",20264,
"2020-05-12 00:00:00",19792,
"2020-05-13 00:00:00",19093,
"2020-05-14 00:00:00",18850,
"2020-05-15 00:00:00",19470,
"2020-05-16 00:00:00",21548,
"2020-05-17 00:00:00",19855,
"2020-05-18 00:00:00",16624,
"2020-05-19 00:00:00",16494,
"2020-05-20 00:00:00",15944,
"2020-05-21 00:00:00",16740,
"2020-05-22 00:00:00",17157,
"2020-05-23 00:00:00",18732,
"2020-05-24 00:00:00",18234,
"2020-05-25 00:00:00",16293,
"2020-05-26 00:00:00",15598,
"2020-05-27 00:00:00",15009,
"2020-05-28 00:00:00",14785,
"2020-05-29 00:00:00",15364,
"2020-05-30 00:00:00",17022,
"2020-05-31 00:00:00",16183,
"2020-06-01 00:00:00",14659,
"2020-06-02 00:00:00",13373,
"2020-06-03 00:00:00",13188,
"2020-06-04 00:00:00",13374,
"2020-06-05 00:00:00",14539,
"2020-06-06 00:00:00",15672,
"2020-06-07 00:00:00",15103,
"2020-06-08 00:00:00",13135,
"2020-06-09 00:00:00",12837,
"2020-06-10 00:00:00",12506,
"2020-06-11 00:00:00",13009,
"2020-06-12 00:00:00",13566,
"2020-06-13 00:00:00",15091,
"2020-06-14 00:00:00",14480,
"2020-06-15 00:00:00",12787,
"2020-06-16 00:00:00",12740,
"2020-06-17 00:00:00",12534,
"2020-06-18 00:00:00",12300,
"2020-06-19 00:00:00",13125,
"2020-06-20 00:00:00",13965,
"2020-06-21 00:00:00",17142,
"2020-06-22 00:00:00",16933,
"2020-06-23 00:00:00",18054,
"2020-06-24 00:00:00",19713,
"2020-06-25 00:00:00",19985,
"2020-06-26 00:00:00",19743,
"2020-06-27 00:00:00",20530,
"2020-06-28 00:00:00",20899,
"2020-06-29 00:00:00",19694,
"2020-06-30 00:00:00",19555,
"2020-07-01 00:00:00",19493,
"2020-07-02 00:00:00",19459,
"2020-07-03 00:00:00",20420,
"2020-07-04 00:00:00",21780,
"2020-07-05 00:00:00",21536,
"2020-07-06 00:00:00",19521,
"2020-07-07 00:00:00",19808,
"2020-07-08 00:00:00",19622,
"2020-07-09 00:00:00",19138,
"2020-07-10 00:00:00",19841,
"2020-07-11 00:00:00",21422,
"2020-07-12 00:00:00",21434,
"2020-07-13 00:00:00",19439,
"2020-07-14 00:00:00",19597,
"2020-07-15 00:00:00",18674,
"2020-07-16 00:00:00",18252,
"2020-07-17 00:00:00",18632,
"2020-07-18 00:00:00",20174,
"2020-07-19 00:00:00",19980,
"2020-07-20 00:00:00",17641,
"2020-07-21 00:00:00",17813,
"2020-07-22 00:00:00",17270,
"2020-07-23 00:00:00",16779,
"2020-07-24 00:00:00",17247,
"2020-07-25 00:00:00",18270,
"2020-07-26 00:00:00",18250,
"2020-07-27 00:00:00",16292,
"2020-07-28 00:00:00",16366,
"2020-07-29 00:00:00",15975,
"2020-07-30 00:00:00",15583,
"2020-07-31 00:00:00",16080,
"2020-08-01 00:00:00",17235,
"2020-08-02 00:00:00",17444,
"2020-08-03 00:00:00",15640,
"2020-08-04 00:00:00",15994,
"2020-08-05 00:00:00",14792,
"2020-08-06 00:00:00",14559,
"2020-08-07 00:00:00",14166,
"2020-08-08 00:00:00",15149,
"2020-08-09 00:00:00",15335,
"2020-08-10 00:00:00",13869,
"2020-08-11 00:00:00",13641,
"2020-08-12 00:00:00",13224,
"2020-08-13 00:00:00",13271,
"2020-08-14 00:00:00",13254,
"2020-08-15 00:00:00",14171,
"2020-08-16 00:00:00",14216,
"2020-08-17 00:00:00",12845,
"2020-08-18 00:00:00",12553,
"2020-08-19 00:00:00",12548,
"2020-08-20 00:00:00",12490,
"2020-08-21 00:00:00",12883,
"2020-08-22 00:00:00",13910,
"2020-08-23 00:00:00",14252,
"2020-08-24 00:00:00",12677,
"2020-08-25 00:00:00",12474,
"2020-08-26 00:00:00",12561,
"2020-08-27 00:00:00",12203,
"2020-08-28 00:00:00",12846,
"2020-08-29 00:00:00",14068,
"2020-08-30 00:00:00",14133,
"2020-08-31 00:00:00",12009,
"2020-09-01 00:00:00",11675,
"2020-09-02 00:00:00",11358,
"2020-09-03 00:00:00",11324,
"2020-09-04 00:00:00",12083,
"2020-09-05 00:00:00",13544,
"2020-09-06 00:00:00",13311,
"2020-09-07 00:00:00",12113,
"2020-09-08 00:00:00",11455,
"2020-09-09 00:00:00",11592,
"2020-09-10 00:00:00",11613,
"2020-09-11 00:00:00",12315,
"2020-09-12 00:00:00",14066,
"2020-09-13 00:00:00",13358,
"2020-09-14 00:00:00",11272,
"2020-09-15 00:00:00",10593,
"2020-09-16 00:00:00",10615,
"2020-09-17 00:00:00",10707,
"2020-09-18 00:00:00",11787,
"2020-09-19 00:00:00",13372,
"2020-09-20 00:00:00",13056,
"2020-09-21 00:00:00",10803,
"2020-09-22 00:00:00",10512,
"2020-09-23 00:00:00",10564,
"2020-09-24 00:00:00",10388,
"2020-09-25 00:00:00",11485,
"2020-09-26 00:00:00",12444,
"2020-09-27 00:00:00",12177,
"2020-09-28 00:00:00",9821,
"2020-09-29 00:00:00",9900,
"2020-09-30 00:00:00",10128,
"2020-10-01 00:00:00",9614,
"2020-10-02 00:00:00",10008,
"2020-10-03 00:00:00",11484,
"2020-10-04 00:00:00",11403,
"2020-10-05 00:00:00",9469,
"2020-10-06 00:00:00",9622,
"2020-10-07 00:00:00",9541,
"2020-10-08 00:00:00",9000,
"2020-10-09 00:00:00",10089,
"2020-10-10 00:00:00",11553,
"2020-10-11 00:00:00",11095,
"2020-10-12 00:00:00",9585,
"2020-10-13 00:00:00",9362,
"2020-10-14 00:00:00",9410,
"2020-10-15 00:00:00",9202,
"2020-10-16 00:00:00",10152,
"2020-10-17 00:00:00",11162,
"2020-10-18 00:00:00",10953,
"2020-10-19 00:00:00",9090,
"2020-10-20 00:00:00",9117,
"2020-10-21 00:00:00",9037,
"2020-10-22 00:00:00",9113,
"2020-10-23 00:00:00",9994,
"2020-10-24 00:00:00",11281,
"2020-10-25 00:00:00",10463,
"2020-10-26 00:00:00",8655,
"2020-10-27 00:00:00",8849,
"2020-10-28 00:00:00",8832,
"2020-10-29 00:00:00",8598,
"2020-10-30 00:00:00",9241,
"2020-10-31 00:00:00",10108,
"2020-11-01 00:00:00",9631,
"2020-11-02 00:00:00",8201,
"2020-11-03 00:00:00",8215,
"2020-11-04 00:00:00",8365,
"2020-11-05 00:00:00",8380,
"2020-11-06 00:00:00",9578,
"2020-11-07 00:00:00",11155,
"2020-11-08 00:00:00",11092,
"2020-11-09 00:00:00",8763,
"2020-11-10 00:00:00",9103,
"2020-11-11 00:00:00",8875,
"2020-11-12 00:00:00",8820,
"2020-11-13 00:00:00",9829,
"2020-11-14 00:00:00",12211,
"2020-11-15 00:00:00",12246,
"2020-11-16 00:00:00",10182,
"2020-11-17 00:00:00",10370,
"2020-11-18 00:00:00",10655,
"2020-11-19 00:00:00",11038,
"2020-11-20 00:00:00",12448,
"2020-11-21 00:00:00",15182,
"2020-11-22 00:00:00",15439,
"2020-11-23 00:00:00",12205,
"2020-11-24 00:00:00",12258,
"2020-11-25 00:00:00",12390,
"2020-11-26 00:00:00",16173,
"2020-11-27 00:00:00",19250,
"2020-11-28 00:00:00",23103,
"2020-11-29 00:00:00",23419,
"2020-11-30 00:00:00",20627,
"2020-12-01 00:00:00",21265,
"2020-12-02 00:00:00",20331,
"2020-12-03 00:00:00",20159,
"2020-12-04 00:00:00",20923,
"2020-12-05 00:00:00",23398,
"2020-12-06 00:00:00",22478,
"2020-12-07 00:00:00",18887,
"2020-12-08 00:00:00",18684,
"2020-12-09 00:00:00",17180,
"2020-12-10 00:00:00",14437,
"2020-12-11 00:00:00",15016,
"2020-12-12 00:00:00",17555,
"2020-12-13 00:00:00",16293,
"2020-12-14 00:00:00",13306,
"2020-12-15 00:00:00",13238,
"2020-12-16 00:00:00",13390,
"2020-12-17 00:00:00",13060,
"2020-12-18 00:00:00",14175,
"2020-12-19 00:00:00",15854,
"2020-12-20 00:00:00",15307,
"2020-12-21 00:00:00",13775,
"2020-12-22 00:00:00",13796,
"2020-12-23 00:00:00",15190,
"2020-12-24 00:00:00",16627,
"2020-12-25 00:00:00",17661,
"2020-12-26 00:00:00",19736,
"2020-12-27 00:00:00",19893,
"2020-12-28 00:00:00",19248,
"2020-12-29 00:00:00",19576,
"2020-12-30 00:00:00",19902,
"2020-12-31 00:00:00",20484,
"2021-01-01 00:00:00",20414,
"2021-01-02 00:00:00",21894,
"2021-01-03 00:00:00",21441,
"2021-01-04 00:00:00",19488,
"2021-01-05 00:00:00",19783,
"2021-01-06 00:00:00",19873,
"2021-01-07 00:00:00",19039,
"2021-01-08 00:00:00",19668,
"2021-01-09 00:00:00",20914,
"2021-01-10 00:00:00",19857,
"2021-01-11 00:00:00",16424,
"2021-01-12 00:00:00",16235,
"2021-01-13 00:00:00",15970,
"2021-01-14 00:00:00",15560,
"2021-01-15 00:00:00",16305,
"2021-01-16 00:00:00",18277,
"2021-01-17 00:00:00",17845,
"2021-01-18 00:00:00",14807,
"2021-01-19 00:00:00",14769,
"2021-01-20 00:00:00",14401,
"2021-01-21 00:00:00",14379,
"2021-01-22 00:00:00",15155,
"2021-01-23 00:00:00",17381,
"2021-01-24 00:00:00",16875,
"2021-01-25 00:00:00",14225,
"2021-01-26 00:00:00",14192,
"2021-01-27 00:00:00",14204,
"2021-01-28 00:00:00",14050,
"2021-01-29 00:00:00",14422,
"2021-01-30 00:00:00",16523,
"2021-01-31 00:00:00",16462,
"2021-02-01 00:00:00",13598,
"2021-02-02 00:00:00",13669,
"2021-02-03 00:00:00",13205,
"2021-02-04 00:00:00",13093,
"2021-02-05 00:00:00",13067,
"2021-02-06 00:00:00",14605,
"2021-02-07 00:00:00",14986,
"2021-02-08 00:00:00",12354,
"2021-02-09 00:00:00",12477,
"2021-02-10 00:00:00",12326,
"2021-02-11 00:00:00",12252,
"2021-02-12 00:00:00",13477,
"2021-02-13 00:00:00",15995,
"2021-02-14 00:00:00",16642,
"2021-02-15 00:00:00",15192,
"2021-02-16 00:00:00",15088,
"2021-02-17 00:00:00",14085,
"2021-02-18 00:00:00",14073,
"2021-02-19 00:00:00",14551,
"2021-02-20 00:00:00",15668,
"2021-02-21 00:00:00",15480,
"2021-02-22 00:00:00",13590,
"2021-02-23 00:00:00",13517,
"2021-02-24 00:00:00",12948,
"2021-02-25 00:00:00",12813,
"2021-02-26 00:00:00",13065,
"2021-02-27 00:00:00",14740,
"2021-02-28 00:00:00",14423,
"2021-03-01 00:00:00",12071,
"2021-03-02 00:00:00",12115,
"2021-03-03 00:00:00",12336,
"2021-03-04 00:00:00",12293,
"2021-03-05 00:00:00",13800,
"2021-03-06 00:00:00",15568,
"2021-03-07 00:00:00",14919,
"2021-03-08 00:00:00",12973,
"2021-03-09 00:00:00",12353,
"2021-03-10 00:00:00",12415,
"2021-03-11 00:00:00",12553,
"2021-03-12 00:00:00",13805,
"2021-03-13 00:00:00",15960,
"2021-03-14 00:00:00",15130,
"2021-03-15 00:00:00",12578,
"2021-03-16 00:00:00",12451,
"2021-03-17 00:00:00",12174,
"2021-03-18 00:00:00",12629,
"2021-03-19 00:00:00",13813,
"2021-03-20 00:00:00",15754,
"2021-03-21 00:00:00",15102,
"2021-03-22 00:00:00",11952,
"2021-03-23 00:00:00",12160,
"2021-03-24 00:00:00",12198,
"2021-03-25 00:00:00",12208,
"2021-03-26 00:00:00",12797,
"2021-03-27 00:00:00",14648,
"2021-03-28 00:00:00",14205,
"2021-03-29 00:00:00",11576,
"2021-03-30 00:00:00",11535,
"2021-03-31 00:00:00",11218,
"2021-04-01 00:00:00",11838,
"2021-04-02 00:00:00",13637,
"2021-04-03 00:00:00",14315,
"2021-04-04 00:00:00",14258,
"2021-04-05 00:00:00",12924,
"2021-04-06 00:00:00",11711,
"2021-04-07 00:00:00",11557,
"2021-04-08 00:00:00",11304,
"2021-04-09 00:00:00",15613,
"2021-04-10 00:00:00",19268,
"2021-04-11 00:00:00",20139,
"2021-04-12 00:00:00",18278,
"2021-04-13 00:00:00",18109,
"2021-04-14 00:00:00",17227,
"2021-04-15 00:00:00",16726,
"2021-04-16 00:00:00",17698,
"2021-04-17 00:00:00",19221,
"2021-04-18 00:00:00",18349,
"2021-04-19 00:00:00",15176,
"2021-04-20 00:00:00",14725,
"2021-04-21 00:00:00",14926,
"2021-04-22 00:00:00",14519,
"2021-04-23 00:00:00",15715,
"2021-04-24 00:00:00",16655,
"2021-04-25 00:00:00",16534,
"2021-04-26 00:00:00",13880,
"2021-04-27 00:00:00",13843,
"2021-04-28 00:00:00",13250,
"2021-04-29 00:00:00",13385,
"2021-04-30 00:00:00",14103,
"2021-05-01 00:00:00",15364,
"2021-05-02 00:00:00",15832,
"2021-05-03 00:00:00",14029,
"2021-05-04 00:00:00",13579,
"2021-05-05 00:00:00",12722,
"2021-05-06 00:00:00",12811,
"2021-05-07 00:00:00",13248,
"2021-05-08 00:00:00",15310,
"2021-05-09 00:00:00",14034,
"2021-05-10 00:00:00",11989,
"2021-05-11 00:00:00",12180,
"2021-05-12 00:00:00",12059,
"2021-05-13 00:00:00",12984,
"2021-05-14 00:00:00",13505,
"2021-05-15 00:00:00",14992,
"2021-05-16 00:00:00",14532,
"2021-05-17 00:00:00",11893,
"2021-05-18 00:00:00",12077,
"2021-05-19 00:00:00",11749,
"2021-05-20 00:00:00",11913,
"2021-05-21 00:00:00",12817,
"2021-05-22 00:00:00",14735,
"2021-05-23 00:00:00",14074,
"2021-05-24 00:00:00",12936,
"2021-05-25 00:00:00",11888,
"2021-05-26 00:00:00",11706,
"2021-05-27 00:00:00",11803,
"2021-05-28 00:00:00",12304,
"2021-05-29 00:00:00",13810,
"2021-05-30 00:00:00",13446,
"2021-05-31 00:00:00",11785,
"2021-06-01 00:00:00",11100,
"2021-06-02 00:00:00",11362,
"2021-06-03 00:00:00",12062,
"2021-06-04 00:00:00",12645,
"2021-06-05 00:00:00",13849,
"2021-06-06 00:00:00",13952,
"2021-06-07 00:00:00",11719,
"2021-06-08 00:00:00",11532,
"2021-06-09 00:00:00",11293,
"2021-06-10 00:00:00",11041,
"2021-06-11 00:00:00",13016,
"2021-06-12 00:00:00",14795,
"2021-06-13 00:00:00",15661,
"2021-06-14 00:00:00",12991,
"2021-06-15 00:00:00",12776,
"2021-06-16 00:00:00",12653,
"2021-06-17 00:00:00",12723,
"2021-06-18 00:00:00",13604,
"2021-06-19 00:00:00",19880,
"2021-06-20 00:00:00",22871,
"2021-06-21 00:00:00",21358,
"2021-06-22 00:00:00",22692,
"2021-06-23 00:00:00",22739,
"2021-06-24 00:00:00",23451,
"2021-06-25 00:00:00",23561,
"2021-06-26 00:00:00",25078,
"2021-06-27 00:00:00",24818,
"2021-06-28 00:00:00",21960,
"2021-06-29 00:00:00",21932,
"2021-06-30 00:00:00",21136,
"2021-07-01 00:00:00",21024,
"2021-07-02 00:00:00",22057,
"2021-07-03 00:00:00",23545,
"2021-07-04 00:00:00",23071,
"2021-07-05 00:00:00",20952,
"2021-07-06 00:00:00",20411,
"2021-07-07 00:00:00",20029,
"2021-07-08 00:00:00",19762,
"2021-07-09 00:00:00",20155,
"2021-07-10 00:00:00",21576,
"2021-07-11 00:00:00",21504,
"2021-07-12 00:00:00",18296,
"2021-07-13 00:00:00",18333,
"2021-07-14 00:00:00",18313,
"2021-07-15 00:00:00",17383,
"2021-07-16 00:00:00",17947,
"2021-07-17 00:00:00",19558,
"2021-07-18 00:00:00",19411,
"2021-07-19 00:00:00",17028,
"2021-07-20 00:00:00",16942,
"2021-07-21 00:00:00",15845,
"2021-07-22 00:00:00",15729,
"2021-07-23 00:00:00",15736,
"2021-07-24 00:00:00",17008,
"2021-07-25 00:00:00",17204,
"2021-07-26 00:00:00",15063,
"2021-07-27 00:00:00",15048,
"2021-07-28 00:00:00",14937,
"2021-07-29 00:00:00",14959,
"2021-07-30 00:00:00",14895,
"2021-07-31 00:00:00",16315,
"2021-08-01 00:00:00",16680,
"2021-08-02 00:00:00",14728,
"2021-08-03 00:00:00",14683,
"2021-08-04 00:00:00",14651,
"2021-08-05 00:00:00",14799,
"2021-08-06 00:00:00",15104,
"2021-08-07 00:00:00",16611,
"2021-08-08 00:00:00",16771,
"2021-08-09 00:00:00",14929,
"2021-08-10 00:00:00",14844,
"2021-08-11 00:00:00",14484,
"2021-08-12 00:00:00",14403,
"2021-08-13 00:00:00",14453,
"2021-08-14 00:00:00",15493,
"2021-08-15 00:00:00",16090,
"2021-08-16 00:00:00",14116,
"2021-08-17 00:00:00",13996,
"2021-08-18 00:00:00",13597,
"2021-08-19 00:00:00",13300,
"2021-08-20 00:00:00",13831,
"2021-08-21 00:00:00",15026,
"2021-08-22 00:00:00",15605,
"2021-08-23 00:00:00",13254,
"2021-08-24 00:00:00",13195,
"2021-08-25 00:00:00",12782,
"2021-08-26 00:00:00",12642,
"2021-08-27 00:00:00",13125,
"2021-08-28 00:00:00",14588,
"2021-08-29 00:00:00",14854,
"2021-08-30 00:00:00",12842,
"2021-08-31 00:00:00",12327,
"2021-09-01 00:00:00",11617,
"2021-09-02 00:00:00",11594,
"2021-09-03 00:00:00",12349,
"2021-09-04 00:00:00",14433,
"2021-09-05 00:00:00",14224,
"2021-09-06 00:00:00",12532,
"2021-09-07 00:00:00",12023,
"2021-09-08 00:00:00",11535,
"2021-09-09 00:00:00",11410,
"2021-09-10 00:00:00",12212,
"2021-09-11 00:00:00",14209,
"2021-09-12 00:00:00",13846,
"2021-09-13 00:00:00",11317,
"2021-09-14 00:00:00",11314,
"2021-09-15 00:00:00",11472,
"2021-09-16 00:00:00",11451,
"2021-09-17 00:00:00",12132,
"2021-09-18 00:00:00",14320,
"2021-09-19 00:00:00",14979,
"2021-09-20 00:00:00",12099,
"2021-09-21 00:00:00",11465,
"2021-09-22 00:00:00",11238,
"2021-09-23 00:00:00",11363,
"2021-09-24 00:00:00",12282,
"2021-09-25 00:00:00",14023,
"2021-09-26 00:00:00",14002,
"2021-09-27 00:00:00",11381,
"2021-09-28 00:00:00",11008,
"2021-09-29 00:00:00",11098,
"2021-09-30 00:00:00",11461,
"2021-10-01 00:00:00",11712,
"2021-10-02 00:00:00",13610,
"2021-10-03 00:00:00",13927,
"2021-10-04 00:00:00",11147,
"2021-10-05 00:00:00",10656,
"2021-10-06 00:00:00",10899,
"2021-10-07 00:00:00",10502,
"2021-10-08 00:00:00",10935,
"2021-10-09 00:00:00",13510,
"2021-10-10 00:00:00",13334,
"2021-10-11 00:00:00",10935,
"2021-10-12 00:00:00",10668,
"2021-10-13 00:00:00",10420,
"2021-10-14 00:00:00",10446,
"2021-10-15 00:00:00",11328,
"2021-10-16 00:00:00",13144,
"2021-10-17 00:00:00",12807,
"2021-10-18 00:00:00",10329,
"2021-10-19 00:00:00",10437,
"2021-10-20 00:00:00",10579,
"2021-10-21 00:00:00",10592,
"2021-10-22 00:00:00",11856,
"2021-10-23 00:00:00",13760,
"2021-10-24 00:00:00",13087,
"2021-10-25 00:00:00",10598,
"2021-10-26 00:00:00",10615,
"2021-10-27 00:00:00",10448,
"2021-10-28 00:00:00",10538,
"2021-10-29 00:00:00",11615,
"2021-10-30 00:00:00",12786,
"2021-10-31 00:00:00",12003,
"2021-11-01 00:00:00",10711,
"2021-11-02 00:00:00",10121,
"2021-11-03 00:00:00",9909,
"2021-11-04 00:00:00",9766,
"2021-11-05 00:00:00",12632,
"2021-11-06 00:00:00",15136,
"2021-11-07 00:00:00",15492,
"2021-11-08 00:00:00",11827,
"2021-11-09 00:00:00",12340,
"2021-11-10 00:00:00",12715,
"2021-11-11 00:00:00",14405,
"2021-11-12 00:00:00",15693,
"2021-11-13 00:00:00",19770,
"2021-11-14 00:00:00",20579,
"2021-11-15 00:00:00",16982,
"2021-11-16 00:00:00",16870,
"2021-11-17 00:00:00",16835,
"2021-11-18 00:00:00",17024,
"2021-11-19 00:00:00",17841,
"2021-11-20 00:00:00",20963,
"2021-11-21 00:00:00",20134,
"2021-11-22 00:00:00",16047,
"2021-11-23 00:00:00",15775,
"2021-11-24 00:00:00",15847,
"2021-11-25 00:00:00",17310,
"2021-11-26 00:00:00",19852,
"2021-11-27 00:00:00",23639,
"2021-11-28 00:00:00",23428,
"2021-11-29 00:00:00",18822,
"2021-11-30 00:00:00",19543,
"2021-12-01 00:00:00",18280,
"2021-12-02 00:00:00",18559,
"2021-12-03 00:00:00",19796,
"2021-12-04 00:00:00",22665,
"2021-12-05 00:00:00",21758,
"2021-12-06 00:00:00",17691,
"2021-12-07 00:00:00",17497,
"2021-12-08 00:00:00",17549,
"2021-12-09 00:00:00",16802,
"2021-12-10 00:00:00",18023,
"2021-12-11 00:00:00",20877,
"2021-12-12 00:00:00",19401,
"2021-12-13 00:00:00",15896,
"2021-12-14 00:00:00",15840,
"2021-12-15 00:00:00",15164,
"2021-12-16 00:00:00",15201,
"2021-12-17 00:00:00",15718,
"2021-12-18 00:00:00",17909,
"2021-12-19 00:00:00",17116,
"2021-12-20 00:00:00",14668,
"2021-12-21 00:00:00",14398,
"2021-12-22 00:00:00",14732,
"2021-12-23 00:00:00",17153,
"2021-12-24 00:00:00",19260,
"2021-12-25 00:00:00",19937,
"2021-12-26 00:00:00",20585,
"2021-12-27 00:00:00",20489,
"2021-12-28 00:00:00",21051,
"2021-12-29 00:00:00",21235,
"2021-12-30 00:00:00",21397,
"2021-12-31 00:00:00",21909,
"2022-01-01 00:00:00",22014,
"2022-01-02 00:00:00",24209,
"2022-01-03 00:00:00",21295,
"2022-01-04 00:00:00",21455,
"2022-01-05 00:00:00",20612,
"2022-01-06 00:00:00",20902,
"2022-01-07 00:00:00",21857,
"2022-01-08 00:00:00",23616,
"2022-01-09 00:00:00",23199,
"2022-01-10 00:00:00",18233,
"2022-01-11 00:00:00",18392,
"2022-01-12 00:00:00",17781,
"2022-01-13 00:00:00",17600,
"2022-01-14 00:00:00",18812,
"2022-01-15 00:00:00",21552,
"2022-01-16 00:00:00",21284,
"2022-01-17 00:00:00",17519,
"2022-01-18 00:00:00",17293,
"2022-01-19 00:00:00",17045,
"2022-01-20 00:00:00",16970,
"2022-01-21 00:00:00",17544,
"2022-01-22 00:00:00",20616,
"2022-01-23 00:00:00",16806,
"2022-01-24 00:00:00",13256,
"2022-01-25 00:00:00",12978,
"2022-01-26 00:00:00",13255,
"2022-01-27 00:00:00",12719,
"2022-01-28 00:00:00",12803,
"2022-01-29 00:00:00",14843,
"2022-01-30 00:00:00",14774,
"2022-01-31 00:00:00",11551,
"2022-02-01 00:00:00",11484,
"2022-02-02 00:00:00",11612,
"2022-02-03 00:00:00",11529,
"2022-02-04 00:00:00",11916,
"2022-02-05 00:00:00",13758,
"2022-02-06 00:00:00",14069,
"2022-02-07 00:00:00",11282,
"2022-02-08 00:00:00",11161,
"2022-02-09 00:00:00",10852,
"2022-02-10 00:00:00",10923,
"2022-02-11 00:00:00",11853,
"2022-02-12 00:00:00",13732,
"2022-02-13 00:00:00",14054,
"2022-02-14 00:00:00",11268,
"2022-02-15 00:00:00",11360,
"2022-02-16 00:00:00",11058,
"2022-02-17 00:00:00",10850,
"2022-02-18 00:00:00",12060,
"2022-02-19 00:00:00",14732,
"2022-02-20 00:00:00",15307,
"2022-02-21 00:00:00",13187,
"2022-02-22 00:00:00",13854,
"2022-02-23 00:00:00",14195,
"2022-02-24 00:00:00",13886,
"2022-02-25 00:00:00",10096,
"2022-02-26 00:00:00",13049,
"2022-02-27 00:00:00",13823,
"2022-02-28 00:00:00",12923,
"2022-03-01 00:00:00",13356,
"2022-03-02 00:00:00",13406,
"2022-03-03 00:00:00",13661,
"2022-03-04 00:00:00",14879,
"2022-03-05 00:00:00",17047,
"2022-03-06 00:00:00",16574,
"2022-03-07 00:00:00",14403,
"2022-03-08 00:00:00",14079,
"2022-03-09 00:00:00",13761,
"2022-03-10 00:00:00",13581,
"2022-03-11 00:00:00",14622,
"2022-03-12 00:00:00",16634,
"2022-03-13 00:00:00",15892,
"2022-03-14 00:00:00",12876,
"2022-03-15 00:00:00",12804,
"2022-03-16 00:00:00",12778,
"2022-03-17 00:00:00",12614,
"2022-03-18 00:00:00",13159,
"2022-03-19 00:00:00",15411,
"2022-03-20 00:00:00",14787,
"2022-03-21 00:00:00",11883,
"2022-03-22 00:00:00",11689,
"2022-03-23 00:00:00",11647,
"2022-03-24 00:00:00",11554,
"2022-03-25 00:00:00",12201,
"2022-03-26 00:00:00",14108,
"2022-03-27 00:00:00",13753,
"2022-03-28 00:00:00",11379,
"2022-03-29 00:00:00",11392,
"2022-03-30 00:00:00",10648,
"2022-03-31 00:00:00",10792,
"2022-04-01 00:00:00",11106,
"2022-04-02 00:00:00",12873,
"2022-04-03 00:00:00",12847,
"2022-04-04 00:00:00",10792,
"2022-04-05 00:00:00",10150,
"2022-04-06 00:00:00",9880,
"2022-04-07 00:00:00",9605,
"2022-04-08 00:00:00",10424,
"2022-04-09 00:00:00",11859,
"2022-04-10 00:00:00",11310,
"2022-04-11 00:00:00",9299,
"2022-04-12 00:00:00",9302,
"2022-04-13 00:00:00",9083,
"2022-04-14 00:00:00",9370,
"2022-04-15 00:00:00",10341,
"2022-04-16 00:00:00",10812,
"2022-04-17 00:00:00",10025,
"2022-04-18 00:00:00",9224,
"2022-04-19 00:00:00",8100,
"2022-04-20 00:00:00",7902,
"2022-04-21 00:00:00",8117,
"2022-04-22 00:00:00",8512,
"2022-04-23 00:00:00",9098,
"2022-04-24 00:00:00",9131,
"2022-04-25 00:00:00",7244,
"2022-04-26 00:00:00",7048,
"2022-04-27 00:00:00",7054,
"2022-04-28 00:00:00",6842,
"2022-04-29 00:00:00",7228,
"2022-04-30 00:00:00",8343,
